Company,Year,Region,Industry,Revenue,ProfitMargin,MarketCap,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,GrowthRate,MarketEvent,SectorCyclePhase,RegionalGrowthRate,ESG_Percentile,ESG_Quintile,CarbonEfficiency
Adobe Inc,2021,North America,Manufacturing,24028.07219405787,0.13413642184390728,74311.2904073334,60.100439728498806,52.76041856328883,68.46423748337703,67.25834068103777,1173.6013157253212,682.0953497263462,838.8231990281562,0.09731705705736128,COVID Impact,Growth,0.03365321895426476,60.10043972849881,Q3,20.4737945089419
Adobe Inc,2022,North America,Manufacturing,64076.668515873025,0.13180930913212333,242369.32752069618,66.8160193044279,55.847699790499334,71.62271409492888,64.79690481697375,1371.6548304667715,683.2591274228081,798.2056682745467,0.02844131409822005,Ukraine Crisis,Mature,0.036598258785834004,66.8160193044279,Q4,46.714863714913605
Adobe Inc,2023,North America,Manufacturing,60099.50640323359,0.01847373980333028,298715.4161777766,68.40655865066083,62.738365926935565,67.0454786460537,65.97178001123329,1097.076355778735,607.7364337567595,961.5543918818438,0.05053321241268722,Normal,Growth,0.0461396018746052,68.40655865066083,Q4,54.78151637475751
Adobe Inc,2024,North America,Manufacturing,50237.68519401085,0.13181773159600946,40190.148155208684,52.2468454291119,50.00111555812534,52.161288452844346,50.90493300309754,1303.1911227142475,807.5327323973742,639.0742986091258,0.11546935572707144,AI Revolution,Growth,0.0301163823189646,52.2468454291119,Q3,38.549744761019824
Adobe Inc,2025,North America,Manufacturing,23725.34191896086,0.08315709465695903,61452.113287471206,58.141150108766944,51.05898971319224,60.16540107562822,60.060163001590475,1012.4765553765803,650.153298116011,908.2415941217462,0.11951201731572642,AI Revolution,Recovery,0.049667070769882554,58.14115010876695,Q3,23.43297903495996
Netflix Inc,2015,Europe,Manufacturing,8607.229435845325,0.08942775586140815,16267.674764019319,56.032293364732794,42.2409360111118,71.98957696278158,47.98987216737145,1424.468229103614,699.026607239664,1139.8374445099728,0.040362612824854094,AI Revolution,Growth,0.018818370008802043,56.0322933647328,Q3,6.042415867161352
Netflix Inc,2016,Europe,Manufacturing,15460.088834984583,0.06131641810058856,51946.2235046089,61.882679229617345,48.94002242379827,63.1376121067488,62.25330548228793,1219.2771417477263,665.5795970194183,1010.322072010987,0.1542432742898996,Ukraine Crisis,Mature,0.04337189626535328,61.882679229617345,Q3,12.679716770663141
Netflix Inc,2017,Europe,Manufacturing,27513.662898633702,0.1343418440749674,53155.97475613507,60.36144280431771,53.36257957799746,68.61022161649363,57.548197387549955,1372.205950020684,565.8686159789885,746.7431858030017,0.03771179564460747,ESG Boom,Mature,0.042787086826863864,60.36144280431771,Q3,20.050680350255217
Netflix Inc,2018,Europe,Manufacturing,30482.37336173944,0.18310110834446364,76171.50527065583,58.03477495805415,54.62302985059327,68.12736119140605,54.458503334854534,1124.917798481464,593.2991325907209,657.4829859820311,0.1147955908983932,AI Revolution,Mature,0.023248953904901642,58.03477495805415,Q3,27.097422919070556
Netflix Inc,2019,Europe,Manufacturing,44247.13097721998,0.07707762653781602,72228.487871116,52.248567533538456,40.66899346977863,69.38648789457862,46.76214418909617,1088.3044014198151,702.3284834287012,1162.8572760609866,0.10648776610507003,AI Revolution,Decline,0.02265879209839593,52.24856753353846,Q3,40.65694384662755
Netflix Inc,2020,Europe,Manufacturing,38536.32312943326,0.15011621576893305,74518.44827370605,54.76814853855723,51.28103344156942,61.3476955741151,53.47345383420279,946.276359174066,667.4669510681958,705.4082511635528,0.10249712830855043,Ukraine Crisis,Growth,0.03237495961443448,54.76814853855723,Q3,40.7241739848014
Netflix Inc,2021,Europe,Manufacturing,11653.016459390641,0.1357596102188902,30779.94364598158,59.73348411355427,49.34461261065199,62.85111196382424,62.16935099655845,1017.7346593017184,730.2994657240886,525.7735321590354,0.028683424224992704,ESG Boom,Decline,0.00856171616109351,59.73348411355427,Q3,11.449955390077783
Netflix Inc,2022,Europe,Manufacturing,52009.88896163457,0.2067296805224089,136394.6301990309,67.85623823737961,57.85077048986764,68.79793025726363,60.858621477667164,1146.7135405831075,720.510426189074,944.8636455449417,0.10425587392819749,COVID Impact,Growth,0.03268945406064853,67.85623823737961,Q4,45.3556071988404
Netflix Inc,2023,Europe,Manufacturing,57736.28561172699,0.11379737341093345,150923.57458285446,61.62791867601365,50.74124195004388,64.86071652535085,62.41066086725924,1152.8424112279863,860.7168693277561,1010.8209419572092,0.06025065081963955,AI Revolution,Decline,0.03596430015229296,61.62791867601365,Q3,50.08168072177852
Netflix Inc,2024,Europe,Manufacturing,51944.881418767574,0.1234985743854701,176832.3345701717,76.47001587710557,64.88574249268731,72.37466501839629,77.02690569077816,1215.8512235747364,459.71707412914844,865.2658844453998,0.024985375819273653,COVID Impact,Decline,0.009649983002661615,76.47001587710557,Q4,42.72305720375955
Netflix Inc,2025,Europe,Manufacturing,35888.48573578929,0.048613708260945195,159443.95981962956,63.414890700418525,50.80332512963937,74.04249815510805,60.530013279172586,1540.2812742451813,619.1215192778404,874.3455033080119,0.1488695039588769,Normal,Mature,0.002095609272598279,63.414890700418525,Q3,23.2999558668767
PayPal Holdings,2015,Asia Pacific,Materials,49536.40461728752,0.04407191321235431,40581.03359508212,41.719992542599606,29.430208682519897,56.01008517108024,38.68069558478841,1443.764083183633,824.8010553497984,1033.2530071013214,0.11665207738728661,COVID Impact,Mature,0.048882443586713065,41.719992542599606,Q2,34.31059489563182
PayPal Holdings,2016,Asia Pacific,Materials,39622.70848233289,0.02657607563566878,64567.709573852626,46.147544971652685,33.148649972078076,59.81198454031394,44.96176524917647,1630.273891084977,833.7273856590596,1192.145386232088,0.14119785666304055,ESG Boom,Growth,0.009853075747667209,46.147544971652685,Q2,24.30432620843785
PayPal Holdings,2017,Asia Pacific,Materials,46442.09703847201,0.09297468617604937,67395.41714617296,50.295409151567156,40.43166795980068,57.099881580307645,45.50574486938216,1716.9989629766624,659.6972471377027,946.4461627350165,0.0979648842129407,COVID Impact,Growth,0.05892039146228589,50.29540915156716,Q3,27.048412965206225
PayPal Holdings,2018,Asia Pacific,Materials,43187.194250953835,0.08598554102123089,54198.74047633913,44.53871518173697,30.675516840231147,68.09626015277215,42.32715451786602,1350.8038253663303,910.0551219001452,946.9542904194749,0.11863112957670763,COVID Impact,Growth,0.06890772239284561,44.53871518173697,Q2,31.97147758096571
PayPal Holdings,2019,Asia Pacific,Materials,43964.6066069054,0.12175616429014559,35171.68528552432,48.705772590710914,35.005313828265756,58.68645013441715,50.22264948212306,1347.634722641224,940.3288473477787,999.4192033001782,0.0772285752759606,Normal,Growth,-0.02718279294518279,48.705772590710914,Q2,32.62353354039127
PayPal Holdings,2020,Asia Pacific,Materials,27158.223492587935,0.02625225701596548,66841.19215156604,58.433955127494194,49.08348515656627,64.6754426950473,55.541872338091885,1385.161778630328,624.7658150931358,897.8913331965887,0.07060332272210845,Normal,Growth,0.037501089625059096,58.433955127494194,Q3,19.606535418437492
PayPal Holdings,2021,Asia Pacific,Materials,36439.47267649465,0.15140015488587494,152054.88817685016,55.29220155135226,42.74842173529663,61.782361292193904,51.886279501500375,1117.8093337291568,750.3665021629854,727.026650493423,0.052284895611905136,Ukraine Crisis,Decline,0.04506186822434821,55.292201551352264,Q3,32.599005522998134
PayPal Holdings,2022,Asia Pacific,Materials,11382.992505123999,0.02773800917686476,32900.37797286887,58.36569962426084,51.117729851293575,57.076425478121294,52.77780230725484,826.1891501203149,602.1365772632165,866.7856628865445,0.09112475477072218,Ukraine Crisis,Recovery,0.019851989707431635,58.365699624260834,Q3,13.777707550006712
PayPal Holdings,2023,Asia Pacific,Materials,31206.515402573797,0.10617224337439196,119316.01020261915,63.21589069092221,54.27752102007502,60.67893265551894,59.753643921731694,996.2850206344593,767.338730253712,761.6472076382823,0.10880680903972823,Ukraine Crisis,Growth,0.025005202218545103,63.21589069092221,Q3,31.3228792212271
PayPal Holdings,2024,Asia Pacific,Materials,33182.77585001341,0.06634237912222968,72416.59897862762,65.77954174384146,57.136791501559046,65.13306083836197,67.66286639046251,1008.2171814499369,700.7245882342104,1080.828301282768,0.0637439129791412,AI Revolution,Recovery,0.06936647060751241,65.77954174384146,Q4,32.9123292358302
PayPal Holdings,2025,Asia Pacific,Materials,37565.252930207316,0.11136079504841159,113457.46503246708,57.050419438243026,46.664135488182126,51.65075208211374,43.029213527444085,1109.9347422554308,599.9615802765128,880.277508108324,-0.014998695069259898,AI Revolution,Mature,0.05857275049227936,57.050419438243026,Q3,33.84455992433275
Broadcom Inc,2015,Africa,Utilities,44778.740871791786,0.0863576620258902,35822.99269743343,50.12453844132836,45.482307821854384,49.42449810157298,50.8254223518145,839.9029712302769,403.3795352690925,769.149832994621,0.09239975090675742,Normal,Decline,0.04145016915845627,50.12453844132836,Q3,53.314183128661156
Broadcom Inc,2016,Africa,Utilities,41066.947709784676,0.11815631703756833,72881.15212223372,50.091013015292,46.63206255052343,53.52300260440055,53.56187633266756,1623.009380164198,676.5245418864706,964.3146538543353,0.09449959212455414,Ukraine Crisis,Recovery,0.03347956302309391,50.091013015292,Q3,25.30296385614667
Broadcom Inc,2017,Africa,Utilities,51637.1754005075,0.09160392630422115,146284.48254955685,56.152886596376014,52.45006715184153,57.4379960562476,58.281535054796024,1190.4837363752313,619.7965476822542,1051.939282797183,0.06882964998454391,ESG Boom,Decline,0.02007731440226499,56.152886596376014,Q3,43.374952365461716
Broadcom Inc,2018,Africa,Utilities,56777.62670226574,0.16780088859509407,54367.27889606732,49.84851287248795,52.79388270704736,51.08034693638121,47.25451197435377,1118.7641276824822,738.5536569195476,705.3915475259913,0.0488989397774204,Ukraine Crisis,Growth,0.03311213921926077,49.84851287248795,Q2,50.75031031709085
Broadcom Inc,2019,Africa,Utilities,38758.191280252075,-0.003608862812858521,170761.4256500244,58.86091083230995,58.283422304762524,60.42781703728357,56.093557075876966,817.0542201256487,642.6300853340014,1005.41185165585,0.016584113667141145,AI Revolution,Mature,0.00941734574321372,58.86091083230994,Q3,47.436498433182614
Broadcom Inc,2020,Africa,Utilities,5181.836140271083,0.10079407798658607,11414.415391443043,58.943517188739854,63.397647228014,59.50457379284864,63.79906543088074,994.9494921759376,548.0517790935047,949.279396800561,-0.006684899936652144,AI Revolution,Recovery,0.04301767411596079,58.94351718873986,Q3,5.208139886307551
Broadcom Inc,2021,Africa,Utilities,26039.587871217413,0.15002686456248743,80769.04009106928,54.31678127182595,50.144971603203004,52.09473860556025,48.42652361662607,1119.4148802065513,555.0253340269076,1105.7814208080806,0.05536357002326514,AI Revolution,Growth,0.040921753956921623,54.31678127182595,Q3,23.26178462372313
Broadcom Inc,2022,Africa,Utilities,56256.53040809622,0.0860197153093583,127185.33903877964,73.30127117517938,69.62766053316776,63.01701155939786,66.91550473013622,763.2336144089552,640.0480160315586,1018.2109598443826,0.06276141313627805,AI Revolution,Recovery,0.05320939247598508,73.30127117517938,Q4,73.7081403024327
Broadcom Inc,2023,Africa,Utilities,11566.21269110442,0.09274422310888265,31752.575533101503,69.55071586075688,65.96981659641212,63.109831543094764,67.40102810279659,1208.5109047023093,659.6283264034564,731.220357935683,0.03176575793141533,Normal,Growth,0.004006911831717187,69.55071586075688,Q4,9.570631623206474
Broadcom Inc,2024,Africa,Utilities,60675.3937415292,0.13638553973790762,97932.9116325322,71.73237705557138,72.32526855162536,60.97945095714203,71.16722511004626,1084.5044137717985,500.2253818018953,823.2737442171635,0.05728758533750178,AI Revolution,Mature,0.010930511909502859,71.73237705557138,Q4,55.94757652904209
Broadcom Inc,2025,Africa,Utilities,24805.439567749952,0.15190021290296027,58810.13125101694,70.75587339281462,61.9720140573207,62.52753329348356,77.62241628436186,1072.0012194118028,602.32462420815,738.5527114036747,0.06482618522769401,AI Revolution,Growth,0.005056724783450501,70.75587339281462,Q4,23.139376238975817
Chevron Corp,2015,Asia Pacific,Manufacturing,43848.85343378179,0.05802985042504553,49107.5092450046,48.19462051606968,40.75740388697273,60.953366657401865,44.86714037791672,1278.473745349681,865.8776820604567,968.0099157652958,0.054136716521063985,AI Revolution,Growth,0.013741017659693822,48.19462051606968,Q2,34.297812965639494
Chevron Corp,2016,Asia Pacific,Manufacturing,39494.76997230381,0.0010047718398477623,71942.80510300808,51.923736911537404,44.61425864555038,67.2198216402841,50.88250930805973,1006.0745578106716,731.9412813030464,845.2901740321686,0.0832911712719032,Normal,Growth,0.05723963759015478,51.9237369115374,Q3,39.25630523744925
Chevron Corp,2017,Asia Pacific,Manufacturing,42951.925791694935,0.027788548959133907,67391.06775869691,45.60551149583739,40.84225033239997,53.77465897415349,49.37005351609992,1383.299016008596,719.0629845005041,789.8439022412005,0.06641516014548059,Normal,Decline,0.03282867837756714,45.60551149583739,Q2,31.050355175252772
Chevron Corp,2018,Asia Pacific,Manufacturing,40441.412572695976,0.08641934672634888,42850.95352194196,46.009778707951085,36.97142119781922,63.04048420923644,53.48678209248199,1517.7736209548373,876.5124440594382,949.9248781043951,0.09519204444563623,Ukraine Crisis,Growth,0.030698176365380817,46.009778707951085,Q2,26.645220333061857
Chevron Corp,2019,Asia Pacific,Manufacturing,35541.32674929288,0.13652437144144877,111176.8903597314,51.0240833398751,41.69110328549195,63.28201371188123,55.91378250014192,1491.0390702276154,844.7474950768701,801.4133436597807,0.131301563713165,Ukraine Crisis,Decline,0.03671734685390027,51.02408333987509,Q3,23.836616648838504
Chevron Corp,2020,Asia Pacific,Manufacturing,51605.786908318405,0.10777908747865667,128269.93525650862,49.7453699408366,42.56571740776969,59.750856199146675,52.693122348912595,1089.2049957727222,804.6966450640573,928.2799089955458,0.10670557545431295,AI Revolution,Decline,0.010498507455711587,49.7453699408366,Q2,47.379315244811224
Chevron Corp,2021,Asia Pacific,Manufacturing,60769.345606331626,0.09123478770341197,261400.80333510967,57.50069231761075,52.677332057507684,54.03046992542349,48.76437875516123,1188.298387284212,555.8535416265091,929.7889184317089,0.11165153915094411,COVID Impact,Decline,0.05175084403326149,57.50069231761075,Q3,51.13980310456929
Chevron Corp,2022,Asia Pacific,Manufacturing,31632.499467707123,0.12221496154460698,89613.71222758804,67.24230462711094,53.22217499428328,72.88744618529745,62.40535060937471,1668.9020463118777,712.095521150253,935.624686985714,0.021750891359159162,ESG Boom,Growth,0.024128885168482793,67.24230462711094,Q4,18.95407793324839
Chevron Corp,2023,Asia Pacific,Manufacturing,41201.34822451691,0.18947874267588832,89399.43511723864,64.68694414081432,62.93987738638675,59.35607939637329,72.81601102377431,988.1647219926631,557.8042603618811,693.161733087194,0.043478073202953396,ESG Boom,Recovery,0.05355773256601576,64.68694414081432,Q3,41.69481794466247
Chevron Corp,2024,Asia Pacific,Manufacturing,22097.187855000775,0.13749942569218843,59009.297242279266,55.19018370157922,44.01966026579636,69.62822973710549,56.4645827323636,1590.8267965901373,635.6901950810856,978.1922213475823,0.04883517015558895,AI Revolution,Mature,0.05520838744762769,55.19018370157922,Q3,13.89037944826846
Chevron Corp,2025,Asia Pacific,Manufacturing,55207.78307715945,0.059977265224740214,137502.321921326,64.39573737215044,53.888508234654296,63.35814904916113,58.60990682890722,808.7195595839949,571.8662826472313,1019.0356756610523,0.020085055745793973,COVID Impact,Mature,0.023839199142066628,64.39573737215044,Q3,68.26567053391494
AbbVie Inc,2015,Latin America,Transportation,47873.145172562065,0.030301391841835484,86619.83378834046,41.94607905988437,42.2917159780137,55.55586099351705,40.313396481335666,1241.2356798848455,461.0165856338345,1003.4611070631516,0.09171999113121629,Normal,Mature,0.06552224308639246,41.94607905988437,Q2,38.568940540312624
AbbVie Inc,2016,Latin America,Transportation,43720.350752172046,0.06264855125140029,146422.58685077602,57.06635912695292,56.79671328812965,57.8231381874067,53.24398281127164,1148.6197368861729,666.5715815322898,676.179328294471,0.08813564763405056,ESG Boom,Mature,0.041172169222415206,57.06635912695292,Q3,38.06338103908213
AbbVie Inc,2017,Latin America,Transportation,5646.964571316373,0.042081850120196586,11414.415391443043,53.1401510314597,46.157693668172584,61.66812591543559,59.23107040430284,1220.8991170856275,815.2639150188292,781.9146745446419,0.07074215704864892,Ukraine Crisis,Mature,0.04918551314099304,53.1401510314597,Q3,4.625250757958467
AbbVie Inc,2018,Latin America,Transportation,46671.48849742027,-0.025716639333490235,41015.71912832348,49.020282012793785,50.78857229524721,52.21619986340794,50.644008853644856,1272.978718212615,739.8913969258334,866.6500557398699,0.05040133155240663,AI Revolution,Recovery,0.031782860376501416,49.020282012793785,Q2,36.66321187701263
AbbVie Inc,2019,Latin America,Transportation,52990.94362391188,0.05840030307660441,156984.03262207002,51.34173409307605,53.81881498345767,54.40225566479276,52.36628698380819,898.464706025402,599.1052396695655,972.890996503395,0.10966736939180294,COVID Impact,Mature,0.037201182257275076,51.341734093076056,Q3,58.97943815662164
AbbVie Inc,2020,Latin America,Transportation,48746.59921731457,0.047370822922350266,78940.53729597757,52.73397124270796,53.39493605111869,48.47810170995031,50.79001439616475,1121.1572842035043,603.7302847283672,713.7749285695076,0.13506034905785427,ESG Boom,Decline,0.011668094426234846,52.73397124270795,Q3,43.478823052437676
AbbVie Inc,2021,Latin America,Transportation,44060.06542511079,0.05622104155691838,35248.05234008864,52.38342414256152,51.48478312025564,48.34350586369429,46.770067717724366,1090.3509082774117,602.3806907880171,769.6602294160916,0.0983045738432654,Ukraine Crisis,Decline,0.010425207669681084,52.383424142561516,Q3,40.40906927322132
AbbVie Inc,2022,Latin America,Transportation,16250.474385145626,0.08964526906691908,44607.594329556756,61.17695643068607,58.708780654662014,57.52629715247504,56.67595167791053,951.6189194202185,611.7915824966603,676.5764695842843,0.06942669067430189,Ukraine Crisis,Recovery,0.0574001377974389,61.17695643068607,Q3,17.07666171451246
AbbVie Inc,2023,Latin America,Transportation,31723.289716470514,0.08618750421091753,125288.95224128246,54.99167029657961,48.103281959461754,63.467055280548614,57.903145484786855,1129.6222587215705,769.2617485051916,632.5313292674778,0.10372195953621466,Normal,Mature,0.023590840987771672,54.991670296579606,Q3,28.08309542721801
AbbVie Inc,2024,Latin America,Transportation,36669.99602712205,0.10701836267577985,114781.60251165793,61.74714230926124,51.84964044041756,56.83292479698128,68.04611533890362,939.0586004227091,778.1468724725522,879.892886926113,0.1134318865396639,COVID Impact,Decline,0.04023501258508732,61.747142309261235,Q3,39.049741913407345
AbbVie Inc,2025,Latin America,Transportation,32351.552456967373,0.05913839563351768,127070.65405486792,61.54809029141695,58.044044841152356,55.06478565545846,60.993050710831305,1186.3845600327252,548.6306895183228,894.5083897506978,0.04758001248653122,Ukraine Crisis,Growth,0.018048516234392714,61.54809029141695,Q3,27.269026856524462
Walmart Inc,2015,Africa,Real Estate,25056.312459888723,0.23870088983672527,104889.49975863511,58.82727195933516,66.74175556224185,52.21548880142056,56.239178767035455,1120.0210623963724,617.9514321755487,627.6556066056229,0.1020103368579811,Ukraine Crisis,Decline,0.032049482266053024,58.82727195933516,Q3,22.371286825541922
Walmart Inc,2016,Africa,Real Estate,49276.59287380951,0.12774766156480685,39421.27429904761,51.099814696259195,51.656147582841875,47.36272752457614,55.948102729812824,1034.6556451309184,578.755808907409,800.005939782185,0.034079146128931315,Normal,Mature,0.01060537996801467,51.099814696259195,Q3,47.626080288720885
Walmart Inc,2017,Africa,Real Estate,5296.013634067554,0.2232253477533232,18200.413326599482,56.89036814471121,53.998593069708875,59.81889637674456,58.3129969624506,999.6237622634428,700.3023572250072,1016.9438051678446,0.07358817230082824,ESG Boom,Decline,0.037560230341991865,56.89036814471121,Q3,5.2980069389085065
Walmart Inc,2018,Africa,Real Estate,20699.41253353016,0.14806287564501827,68483.3403573804,57.93414593857088,58.77680207349225,51.75008491877667,64.57340173797517,1335.045940006293,692.3345112911067,1046.9252016726145,0.1395846329221367,AI Revolution,Recovery,0.01973351910271313,57.93414593857088,Q3,15.504644370461097
Walmart Inc,2019,Africa,Real Estate,59615.534728557366,0.22193288362557617,217253.09523330716,58.05027409889329,54.92876550068259,54.95623290964028,55.48132205868115,1493.0861991871545,693.2383147424603,883.4153096700411,0.05147170955532173,Normal,Mature,0.029077763764533228,58.0502740988933,Q3,39.92772468266381
Walmart Inc,2020,Africa,Real Estate,61421.03878183839,0.12188644823556345,225065.72132878326,56.80064555510691,54.69343624520625,50.976458807977984,54.55276051229083,1268.2203265018193,508.6676882310633,711.789287831435,0.07625379268726934,Ukraine Crisis,Decline,0.023159565824724337,56.80064555510691,Q3,48.430889688408875
Walmart Inc,2021,Africa,Real Estate,44326.61507826783,0.17370376559792403,119836.47643806483,54.613522448289785,52.69732052153674,51.33102365094108,51.21029576672714,1181.686810928234,520.3364521979794,933.4342648566617,0.12113321011715315,AI Revolution,Decline,0.10248136576802755,54.613522448289785,Q3,37.51130555983548
Walmart Inc,2022,Africa,Real Estate,5000.0,0.25508978863785325,12636.30260224155,64.58864682064214,63.539977171630056,52.878262700033275,66.13414258086698,1295.556035358932,698.4730694398804,928.2156505085305,0.058214346325216035,Ukraine Crisis,Decline,0.03261290687058315,64.58864682064214,Q3,3.8593467666996046
Walmart Inc,2023,Africa,Real Estate,21602.808286188178,0.13785333092464486,81815.50549653638,66.36948081596972,64.36504736984271,65.65323999920241,69.13654166778932,1050.01130004649,514.0286075775338,824.6166621006382,0.07551987773270456,AI Revolution,Decline,-0.004647153569318566,66.36948081596972,Q4,20.57388169504253
Walmart Inc,2024,Africa,Real Estate,45794.37762791084,0.15765483225289265,103786.8877245175,61.08135825575513,60.44292032927939,56.31826982884953,60.75887704948961,874.9956476875385,666.2778392149286,733.5416269579559,0.07301538340802774,COVID Impact,Growth,0.03662881389907614,61.08135825575513,Q3,52.336691841383136
Walmart Inc,2025,Africa,Real Estate,57231.52270324461,0.14980885359009996,70110.89305875565,71.95292125632575,76.59207663752984,59.038063554327046,72.06724419164297,689.8355017317131,728.5820725701486,999.2106850209545,0.07585389056524655,Normal,Decline,0.01935727082794972,71.95292125632575,Q4,82.96401457537446
Exxon Mobil Corp,2015,Latin America,Consumer Goods,38704.91559453368,0.09797496162327729,74182.22588043289,50.00972224845427,47.25987180020376,48.94867037694701,48.474562160077554,1178.7365796589309,652.6479682788392,948.2215348089863,0.1397441855696952,COVID Impact,Growth,0.04992347065308446,50.00972224845427,Q3,32.83593317592389
Exxon Mobil Corp,2016,Latin America,Consumer Goods,59892.77279691369,0.12299654546955807,258622.97989185134,58.10650807588236,59.7354870653426,50.2074738777782,53.75656899663595,798.8688012179546,818.6238741601856,883.9663908456574,0.09523026899487506,AI Revolution,Recovery,0.02263909184906631,58.10650807588236,Q3,74.97197616258046
Exxon Mobil Corp,2017,Latin America,Consumer Goods,21319.43519676829,0.06610545810264462,88998.1013274659,62.89044795305723,65.32378625142805,59.13469107764485,61.98724920913945,1107.3785830575305,589.2847192297344,902.8961929426778,0.04920392044715414,ESG Boom,Decline,0.01003886641324124,62.89044795305724,Q3,19.252164981060083
Exxon Mobil Corp,2018,Latin America,Consumer Goods,5390.523687418737,0.14554586127846425,11414.415391443043,55.190880625437345,56.45601844434151,57.07211634350863,60.66268110931986,1130.1520954797134,653.554483528629,552.8140152589716,0.12791682525792386,Normal,Recovery,0.0436041584335051,55.190880625437345,Q3,4.76973294498109
Exxon Mobil Corp,2019,Latin America,Consumer Goods,28194.544774535174,0.1449447845280581,88754.30924179246,61.02292630750352,65.38870076363996,61.21641249245534,56.14618826553789,950.7441638243689,481.93175051677446,1100.9016375959889,0.0925861950925254,Ukraine Crisis,Growth,0.025437854449751218,61.022926307503525,Q3,29.655238304558573
Exxon Mobil Corp,2020,Latin America,Consumer Goods,28399.220584023707,0.03204310024585788,107870.18035155098,62.17192621618364,64.97582514257435,60.760294680933406,66.23389098873594,843.104383978135,682.1612933643096,586.1063207758624,0.14541921505135902,Normal,Mature,0.007816109377703103,62.171926216183635,Q3,33.68410969035609
Exxon Mobil Corp,2021,Latin America,Consumer Goods,34273.06585941551,0.11614719889960669,76003.93677114208,68.73994079162817,70.83591385877641,61.848096971177924,63.561908316630245,955.4396561914687,596.3025824171077,680.3578586809755,0.06425596876800127,ESG Boom,Growth,0.039305121596574163,68.73994079162817,Q4,35.87151276529779
Exxon Mobil Corp,2022,Latin America,Consumer Goods,17996.414766408452,0.029835275704363493,70633.08264933994,59.63922427147188,56.306167469423286,55.54379964831698,62.06170432125477,1422.2249230330438,573.6656080998804,926.7941563423448,0.07288190306205028,AI Revolution,Decline,0.022989137765694813,59.63922427147188,Q3,12.653705094251551
Exxon Mobil Corp,2023,Latin America,Consumer Goods,21183.04629141405,0.1137268059757727,37574.48611890979,58.344564968838974,58.76171289899009,59.25189955916452,60.41616034530792,1084.2132720120242,627.3846277792842,935.1596626305072,0.11584425134249143,Normal,Decline,0.012122151103216506,58.344564968838974,Q3,19.537711646497364
Exxon Mobil Corp,2024,Latin America,Consumer Goods,54881.448641580326,0.17564162311110174,148525.00666922447,65.27558929238852,61.11992164922336,59.61960208595918,66.85421966400764,803.2159640044024,656.3691129726799,737.5910068975522,0.09741723055724102,AI Revolution,Recovery,0.027998191640995665,65.27558929238852,Q4,68.32713869336439
Exxon Mobil Corp,2025,Latin America,Consumer Goods,30119.69435835235,0.16784177622499374,115986.93308020932,62.547024794690884,62.851023602721455,59.2408602344198,65.02223054968405,1243.2942654812168,641.8740745085338,813.4026078937361,0.024167381717689146,Ukraine Crisis,Recovery,0.058456614702853904,62.547024794690884,Q3,24.22571644571111
Eli Lilly,2015,Europe,Manufacturing,33566.713542525846,0.15466060916278968,67811.28632460194,53.32293530655647,48.64511172417203,66.87218828551889,60.917488782185984,1086.8914224398072,635.3890892811403,1018.8724429115133,0.07852903799251083,ESG Boom,Recovery,0.02187227402826096,53.32293530655646,Q3,30.883226068978903
Eli Lilly,2016,Europe,Manufacturing,34637.126528227345,0.04328763746905382,102196.63055014468,42.71741193327894,31.419282709822884,62.29008576472427,38.52075452039592,1702.2642682781727,741.7227188726154,1191.019021994783,0.08601619561578526,Normal,Recovery,0.07761541611366801,42.71741193327894,Q2,20.347678767242677
Eli Lilly,2017,Europe,Manufacturing,46475.79968497712,0.12183287261115439,92877.97588922811,50.15086449958811,45.47660913546117,68.30473930573861,48.565735179005586,1214.0013114226447,716.5038840570393,744.6763192437191,0.08947905632035248,Normal,Recovery,0.06002577950837505,50.15086449958811,Q3,38.283154399751545
Eli Lilly,2018,Europe,Manufacturing,14850.550765890584,0.08288621296422023,38492.27581138019,58.79992507741762,52.838864691999625,63.48387979610633,56.49289670353328,966.7788117743701,741.2992639065488,999.7645173367911,0.08368849736399168,Ukraine Crisis,Recovery,0.04453451764233133,58.79992507741761,Q3,15.360856660970759
Eli Lilly,2019,Europe,Manufacturing,79873.32505411125,0.17548965356937918,319684.27708144364,54.98847099899281,47.40521379311813,65.06971766195632,51.386362083361824,1486.9037235599887,703.4460284508781,828.9129845687393,0.08531372449928717,ESG Boom,Growth,-0.017971071549981607,54.98847099899281,Q3,53.71788619182303
Eli Lilly,2020,Europe,Manufacturing,32829.74179263322,0.18144686361320975,97238.57152811902,59.48212847381603,55.9038443035105,68.03733192200728,55.69540167343529,1226.5146759333495,809.1772972162415,904.196545193357,-0.010392462253352908,ESG Boom,Growth,0.02731797438564846,59.48212847381603,Q3,26.766692979750808
Eli Lilly,2021,Europe,Manufacturing,48826.403502448884,0.011566727863291604,165390.24368575454,71.08598860195198,60.938966380781906,68.60263607460817,71.94133786345895,1020.9794684702251,363.3859529540068,801.2609431629644,0.04301164145461955,ESG Boom,Decline,0.022556672615763405,71.08598860195198,Q4,47.823100231177385
